"Kategoria";"Kod";"Nazwa";"Zmienna";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2005";708,04;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2006";758,43;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2007";811,09;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2008";888,58;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2009";959,51;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2010";1005,93;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2011";1039,73;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2012";1101,52;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2013";1118,09;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2014";1129,50;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2015";1136,42;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2016";1202,37;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2017";1297,07;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2018";1288,63;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2019";1330,36;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"ogółem";"2020";1270,85;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"1998";534,01;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"1999";585,50;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2000";620,80;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2001";636,53;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2002";623,27;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2003";661,06;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2004";666,60;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2005";675,19;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2006";725,02;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2007";774,33;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2008";848,37;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2009";913,54;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2010";957,17;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2011";990,74;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2012";1051,03;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2013";1066,47;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2014";1076,16;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2015";1082,12;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2016";1143,56;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2017";1235,00;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2018";1223,35;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2019";1268,69;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"towary i usługi konsumpcyjne";"2020";1216,16;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"1998";;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"1999";176,18;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2000";189,54;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2001";191,82;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2002";187,94;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2003";189,24;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2004";196,42;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2005";197,11;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2006";202,63;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2007";217,44;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2008";228,67;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2009";239,24;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2010";249,12;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2011";259,01;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2012";269,54;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2013";270,81;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2014";270,65;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2015";271,42;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2016";282,40;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2017";297,82;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2018";305,50;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2019";324,19;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"żywność i napoje bezalkoholowe";"2020";349,18;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"1998";;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"1999";19,87;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2000";20,18;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2001";21,19;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2002";20,45;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2003";20,55;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2004";20,21;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2005";19,87;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2006";20,74;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2007";22,78;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2008";24,21;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2009";28,10;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2010";28,13;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2011";28,74;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2012";30,85;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2013";32,12;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2014";32,34;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2015";32,79;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2016";33,96;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2017";34,21;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2018";34,42;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2019";36,87;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"napoje alkoholowe i wyroby tytoniowe";"2020";38,95;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"1998";;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"1999";33,14;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2000";32,51;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2001";32,10;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2002";30,84;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2003";32,66;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2004";30,34;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2005";32,72;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2006";36,55;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2007";43,02;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2008";46,60;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2009";45,32;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2010";48,64;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2011";48,76;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2012";49,23;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2013";51,44;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2014";55,19;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2015";55,54;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2016";61,17;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2017";60,59;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2018";59,08;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2019";59,81;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"odzież i obuwie";"2020";46,18;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"1998";;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"1999";116,81;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2000";122,19;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2001";138,80;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2002";146,31;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2003";157,32;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2004";160,87;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2005";153,28;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2006";166,33;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2007";169,14;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2008";186,60;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2009";211,62;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2010";221,43;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2011";239,42;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2012";257,08;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2013";257,56;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2014";256,09;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2015";252,94;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2016";253,50;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2017";290,03;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2018";250,00;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2019";259,04;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"użytkowanie mieszkania lub domu i nośniki energii";"2020";256,11;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"1998";;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"1999";39,37;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2000";42,03;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2001";32,12;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2002";32,41;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2003";31,99;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2004";33,72;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2005";33,97;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2006";37,48;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2007";44,75;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2008";49,42;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2009";48,72;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2010";50,07;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2011";48,30;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2012";54,78;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2013";52,34;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2014";51,58;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2015";55,12;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2016";61,30;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2017";66,54;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2018";72,58;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2019";80,34;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"wyposażenie mieszkania i prowadzenie gospodarstwa domowego";"2020";72,95;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"1998";;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"1999";24,19;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2000";26,91;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2001";27,27;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2002";26,69;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2003";31,27;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2004";34,26;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2005";33,48;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2006";33,62;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2007";36,50;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2008";38,47;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2009";41,87;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2010";44,44;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2011";48,86;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2012";52,56;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2013";53,10;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2014";55,46;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2015";56,59;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2016";63,90;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2017";68,37;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2018";64,96;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2019";63,40;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"zdrowie";"2020";63,81;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"1998";;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"1999";62,87;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2000";66,50;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2001";60,29;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2002";53,14;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2003";63,30;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2004";53,79;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2005";60,34;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2006";60,66;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2007";63,58;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2008";76,27;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2009";78,13;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2010";88,09;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2011";89,01;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2012";99,48;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2013";104,68;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2014";91,57;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2015";93,52;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2016";94,93;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2017";102,25;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2018";139,24;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2019";119,44;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"transport";"2020";107,18;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"1998";;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"1999";16,13;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2000";21,20;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2001";28,86;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2002";29,42;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2003";30,59;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2004";32,85;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2005";38,00;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2006";39,05;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2007";40,34;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2008";41,92;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2009";43,63;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2010";43,25;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2011";43,58;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2012";44,16;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2013";58,78;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2014";56,51;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2015";56,48;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2016";57,91;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2017";56,76;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2018";48,56;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2019";57,93;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"łączność";"2020";61,36;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"1998";;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"1999";46,82;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2000";44,23;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2001";43,82;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2002";40,10;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2003";42,25;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2004";44,14;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2005";47,24;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2006";55,20;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2007";60,36;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2008";71,05;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2009";80,45;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2010";83,90;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2011";86,75;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2012";90,97;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2013";72,41;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2014";77,77;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2015";80,18;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2016";93,47;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2017";100,28;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2018";94,22;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2019";97,41;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"rekreacja i kultura";"2020";78,84;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"1998";;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"1999";5,85;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2000";9,65;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2001";8,73;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2002";8,56;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2003";10,17;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2004";9,49;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2005";8,19;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2006";9,35;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2007";9,52;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2008";8,96;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2009";11,18;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2010";11,27;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2011";10,35;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2012";11,39;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2013";10,75;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2014";8,25;"zł";"";
"Wydatki";2400000;"ŚLĄSKIE";"edukacja";"2015";9,03;"zł";"";
